prob_name,absolute_cox,cox
213293_s_at,0.387541465,0.387541465
206478_at,0.387399769,0.387399769
207267_s_at,0.387279842,0.387279842
221221_s_at,0.387251983,0.387251983
208612_at,0.387240094,-0.387240094
201016_at,0.387240067,0.387240067
214853_s_at,0.387221943,-0.387221943
226289_at,0.387221009,-0.387221009
217526_at,0.387212238,0.387212238
209256_s_at,0.387190283,-0.387190283
1555270_a_at,0.387184963,-0.387184963
209628_at,0.387168574,0.387168574
1566558_x_at,0.387071308,0.387071308
209224_s_at,0.38706609,0.38706609
238539_at,0.38703957,-0.38703957
209708_at,0.387013616,0.387013616
201345_s_at,0.387008929,-0.387008929
203175_at,0.386993273,-0.386993273
211720_x_at,0.38695065,-0.38695065
204484_at,0.386934878,0.386934878
215865_at,0.386906021,-0.386906021
213160_at,0.386894691,0.386894691
223009_at,0.386863233,0.386863233
220132_s_at,0.386861357,0.386861357
224774_s_at,0.386810436,0.386810436
202692_s_at,0.386802013,0.386802013
215084_s_at,0.386778126,-0.386778126
232323_s_at,0.386751526,-0.386751526
202533_s_at,0.386741104,0.386741104
204549_at,0.386723119,0.386723119
216609_at,0.386707626,0.386707626
212209_at,0.386700368,0.386700368
229706_at,0.386684195,-0.386684195
201453_x_at,0.386654815,-0.386654815
214951_at,0.386581383,-0.386581383
206233_at,0.386564647,0.386564647
232012_at,0.386547273,-0.386547273
228391_at,0.386490293,0.386490293
201709_s_at,0.386457287,0.386457287
212606_at,0.386394546,-0.386394546
218927_s_at,0.386213244,0.386213244
238974_at,0.386212258,-0.386212258
1563674_at,0.386200195,0.386200195
214301_s_at,0.386061225,-0.386061225
221779_at,0.386001322,-0.386001322
212301_at,0.385988566,-0.385988566
213686_at,0.385981502,0.385981502
238439_at,0.385975907,-0.385975907
228955_at,0.385923237,0.385923237
227639_at,0.385834138,0.385834138
242641_at,0.385758509,0.385758509
230129_at,0.385755936,-0.385755936
207791_s_at,0.385748944,-0.385748944
232066_x_at,0.385712654,-0.385712654
230472_at,0.385659581,-0.385659581
243759_at,0.385636365,-0.385636365
230620_at,0.385568464,-0.385568464
201229_s_at,0.385547637,-0.385547637
205884_at,0.385540444,0.385540444
223031_s_at,0.385525969,-0.385525969
225658_at,0.385520598,0.385520598
212137_at,0.385388779,-0.385388779
226438_at,0.385314758,-0.385314758
208759_at,0.385282055,-0.385282055
218522_s_at,0.385262347,-0.385262347
202943_s_at,0.385254536,0.385254536
218024_at,0.385242396,0.385242396
201392_s_at,0.38522206,-0.38522206
226722_at,0.385206609,-0.385206609
210028_s_at,0.385138299,0.385138299
203529_at,0.385100392,-0.385100392
208743_s_at,0.385056755,0.385056755
204977_at,0.385036454,0.385036454
216356_x_at,0.384980612,-0.384980612
202052_s_at,0.38495575,-0.38495575
223875_s_at,0.384731196,-0.384731196
211285_s_at,0.384698776,-0.384698776
203533_s_at,0.384556898,-0.384556898
203834_s_at,0.384554603,-0.384554603
235872_at,0.384508948,0.384508948
229615_at,0.384496117,0.384496117
234697_x_at,0.384447045,-0.384447045
226383_at,0.384419165,-0.384419165
216205_s_at,0.384394575,-0.384394575
225034_at,0.384305994,-0.384305994
208684_at,0.384300959,-0.384300959
222840_at,0.38428567,-0.38428567
228886_at,0.384270617,0.384270617
229058_at,0.384230226,0.384230226
202558_s_at,0.384195072,0.384195072
212907_at,0.384183985,-0.384183985
236195_x_at,0.38407043,0.38407043
200611_s_at,0.384042129,-0.384042129
1552868_at,0.384023194,-0.384023194
203023_at,0.384020123,-0.384020123
213262_at,0.383984026,0.383984026
201070_x_at,0.383974968,-0.383974968
239695_at,0.383896137,-0.383896137
214256_at,0.383820239,0.383820239
213725_x_at,0.383771553,-0.383771553
228669_x_at,0.38375046,-0.38375046
235431_s_at,0.383749118,0.383749118
1555464_at,0.383730454,-0.383730454
203146_s_at,0.38371384,-0.38371384
219696_at,0.38369933,-0.38369933
208899_x_at,0.383664022,0.383664022
214281_s_at,0.383660157,-0.383660157
201448_at,0.383629162,0.383629162
228595_at,0.38360521,0.38360521
226687_at,0.383568811,-0.383568811
208117_s_at,0.383555458,0.383555458
220603_s_at,0.383533989,0.383533989
217234_s_at,0.383485994,-0.383485994
203583_at,0.383428364,0.383428364
227277_at,0.383421283,-0.383421283
231727_s_at,0.383319959,0.383319959
226652_at,0.383291574,-0.383291574
1554406_a_at,0.38327487,0.38327487
206370_at,0.383199331,-0.383199331
213945_s_at,0.383131995,0.383131995
239144_at,0.383113234,-0.383113234
1560499_at,0.38307008,0.38307008
207614_s_at,0.383060669,-0.383060669
227410_at,0.383054516,-0.383054516
202127_at,0.382987861,-0.382987861
218519_at,0.382907757,0.382907757
38340_at,0.38287988,-0.38287988
212226_s_at,0.382861052,-0.382861052
225941_at,0.382825952,0.382825952
212726_at,0.382811245,-0.382811245
215070_x_at,0.382800142,-0.382800142
202703_at,0.382755525,0.382755525
202775_s_at,0.382742812,-0.382742812
224897_at,0.382695328,-0.382695328
230771_at,0.382648737,0.382648737
218005_at,0.382598185,0.382598185
203081_at,0.382596118,0.382596118
1556114_a_at,0.382577762,0.382577762
219709_x_at,0.382553989,0.382553989
226137_at,0.382453554,-0.382453554
40837_at,0.382398161,-0.382398161
213280_at,0.382387353,0.382387353
227552_at,0.382366957,0.382366957
216008_s_at,0.382240123,-0.382240123
218227_at,0.382153705,0.382153705
242356_at,0.382125693,-0.382125693
209046_s_at,0.382056499,0.382056499
204610_s_at,0.38191321,0.38191321
213476_x_at,0.381850802,-0.381850802
230741_at,0.381826309,0.381826309
205405_at,0.38166649,-0.38166649
209105_at,0.381661742,-0.381661742
209115_at,0.381635548,0.381635548
221542_s_at,0.381584345,0.381584345
219593_at,0.381540843,0.381540843
1568678_s_at,0.38151342,0.38151342
223792_at,0.381478699,0.381478699
233870_at,0.38147395,0.38147395
219107_at,0.381432551,-0.381432551
223151_at,0.381414925,0.381414925
227261_at,0.38136018,0.38136018
210671_x_at,0.381342713,-0.381342713
223455_at,0.381210106,0.381210106
208977_x_at,0.381190933,-0.381190933
226566_at,0.381142642,-0.381142642
1556420_s_at,0.38112785,-0.38112785
201767_s_at,0.381119822,0.381119822
231886_at,0.38111493,0.38111493
212854_x_at,0.381104355,-0.381104355
201625_s_at,0.381081586,-0.381081586
224764_at,0.381047413,0.381047413
228412_at,0.381036358,0.381036358
204126_s_at,0.381031361,0.381031361
229181_s_at,0.380985341,-0.380985341
207721_x_at,0.380970273,0.380970273
1554876_a_at,0.380968211,0.380968211
214429_at,0.380931877,-0.380931877
212730_at,0.380897505,-0.380897505
202346_at,0.380743187,-0.380743187
225428_s_at,0.380706726,0.380706726
239231_at,0.380699594,0.380699594
204761_at,0.380680692,-0.380680692
222601_at,0.380657972,-0.380657972
228222_at,0.3806572,-0.3806572
228155_at,0.380638673,-0.380638673
218555_at,0.380595003,-0.380595003
36129_at,0.380563212,-0.380563212
235598_at,0.38054151,-0.38054151
201750_s_at,0.38053878,-0.38053878
203968_s_at,0.380535289,0.380535289
216434_at,0.380529874,0.380529874
1555088_x_at,0.380513737,-0.380513737
212252_at,0.380460812,-0.380460812
1559917_a_at,0.380457744,0.380457744
211630_s_at,0.380446627,0.380446627
230926_s_at,0.380429624,-0.380429624
207542_s_at,0.380327397,0.380327397
213374_x_at,0.380322298,0.380322298
222000_at,0.380225967,0.380225967
201292_at,0.380188135,0.380188135
1568665_at,0.380117764,0.380117764
225089_at,0.380106222,-0.380106222
210555_s_at,0.380023864,0.380023864
228592_at,0.379967669,-0.379967669
207100_s_at,0.379958242,-0.379958242
209053_s_at,0.379957784,-0.379957784
205053_at,0.379957338,0.379957338
230386_at,0.379942397,0.379942397
213027_at,0.379935163,-0.379935163
1564796_at,0.379843984,0.379843984
233091_at,0.379720258,-0.379720258
208971_at,0.37971505,0.37971505
220412_x_at,0.379674033,-0.379674033
230405_at,0.379515991,0.379515991
220526_s_at,0.379461247,0.379461247
212135_s_at,0.37943803,-0.37943803
1558711_at,0.379357707,0.379357707
208911_s_at,0.37935653,0.37935653
228614_at,0.379315695,-0.379315695
90265_at,0.379236666,0.379236666
225465_at,0.379203066,-0.379203066
219557_s_at,0.37918654,-0.37918654
239133_at,0.37911143,-0.37911143
238147_at,0.37904088,0.37904088
208858_s_at,0.37900716,0.37900716
203564_at,0.37896196,0.37896196
227256_at,0.37880449,-0.37880449
202955_s_at,0.378774805,-0.378774805
202129_s_at,0.378757127,-0.378757127
212946_at,0.3787419,0.3787419
227840_at,0.378731775,0.378731775
205761_s_at,0.378607626,0.378607626
209580_s_at,0.378597624,-0.378597624
233515_at,0.37856042,-0.37856042
224368_s_at,0.378550287,0.378550287
224690_at,0.378457078,0.378457078
201423_s_at,0.378372545,-0.378372545
243409_at,0.378345621,-0.378345621
1563641_a_at,0.378315801,0.378315801
204773_at,0.378285697,0.378285697
223077_at,0.378254109,0.378254109
217576_x_at,0.378228463,0.378228463
222573_s_at,0.37821758,0.37821758
223615_at,0.378141606,0.378141606
231436_at,0.378132079,-0.378132079
219622_at,0.378055568,0.378055568
219146_at,0.377991058,0.377991058
209218_at,0.377969077,-0.377969077
200661_at,0.377882542,0.377882542
202851_at,0.377806966,0.377806966
205352_at,0.37770461,0.37770461
38241_at,0.377689838,0.377689838
218391_at,0.377689794,0.377689794
208838_at,0.37766465,-0.37766465
234216_at,0.377645301,0.377645301
220816_at,0.377639613,-0.377639613
226117_at,0.377634543,0.377634543
219703_at,0.377550494,0.377550494
229339_at,0.37754117,0.37754117
1557684_at,0.377502133,-0.377502133
201509_at,0.37750057,-0.37750057
203566_s_at,0.3774718,0.3774718
217781_s_at,0.377465228,0.377465228
235508_at,0.37743364,-0.37743364
223175_s_at,0.377311905,-0.377311905
229650_s_at,0.377272981,-0.377272981
207814_at,0.377193924,0.377193924
201186_at,0.377135883,-0.377135883
224571_at,0.377024214,-0.377024214
212281_s_at,0.377004833,0.377004833
224904_at,0.376890278,-0.376890278
1555751_a_at,0.376870424,0.376870424
203435_s_at,0.376869083,0.376869083
242082_at,0.376864734,-0.376864734
204048_s_at,0.37684915,0.37684915
224302_s_at,0.376744258,0.376744258
200864_s_at,0.376665614,0.376665614
227078_at,0.376649816,-0.376649816
204195_s_at,0.376592119,-0.376592119
224812_at,0.376585553,0.376585553
205714_s_at,0.376497167,-0.376497167
230946_at,0.376490655,-0.376490655
227014_at,0.376462066,-0.376462066
225936_at,0.376407113,-0.376407113
232227_at,0.376393699,-0.376393699
232988_at,0.376308997,0.376308997
205781_at,0.376272716,-0.376272716
228381_at,0.376217315,0.376217315
218864_at,0.376169842,-0.376169842
222452_s_at,0.376060395,-0.376060395
228210_at,0.375996327,0.375996327
236164_at,0.37597411,0.37597411
208623_s_at,0.375956379,-0.375956379
224784_at,0.375927533,-0.375927533
205810_s_at,0.375922802,0.375922802
204893_s_at,0.375886311,0.375886311
206380_s_at,0.375870942,0.375870942
235259_at,0.375838012,0.375838012
204691_x_at,0.375827486,0.375827486
202093_s_at,0.375772672,-0.375772672
232975_at,0.375653338,0.375653338
223335_at,0.375639672,0.375639672
35974_at,0.375504906,-0.375504906
1559449_a_at,0.375477378,-0.375477378
1557305_at,0.375469726,-0.375469726
205461_at,0.375467926,-0.375467926
1554560_at,0.375449505,0.375449505
1554145_a_at,0.3754463,0.3754463
208671_at,0.375379148,-0.375379148
234341_x_at,0.375349134,0.375349134
213136_at,0.375340772,-0.375340772
218502_s_at,0.375307727,-0.375307727
219961_s_at,0.375292728,0.375292728
204387_x_at,0.375190538,0.375190538
217230_at,0.375136535,-0.375136535
229269_x_at,0.375106663,-0.375106663
1552541_at,0.375043412,0.375043412
227908_at,0.375038614,0.375038614
244659_at,0.375033761,-0.375033761
227331_at,0.374996934,-0.374996934
205018_s_at,0.374910976,-0.374910976
205599_at,0.374873344,0.374873344
221274_s_at,0.374753734,0.374753734
202894_at,0.374741777,-0.374741777
202236_s_at,0.374623188,-0.374623188
212661_x_at,0.374620169,0.374620169
229442_at,0.374615102,0.374615102
225179_at,0.374594989,-0.374594989
212268_at,0.374594805,0.374594805
228373_at,0.374536078,-0.374536078
218973_at,0.374495486,0.374495486
1563009_at,0.374490507,0.374490507
236061_at,0.374485714,-0.374485714
225800_at,0.374477841,-0.374477841
219227_at,0.374431514,-0.374431514
225866_at,0.374362798,0.374362798
227251_at,0.374263672,-0.374263672
212631_at,0.374201449,0.374201449
204003_s_at,0.374092164,0.374092164
218526_s_at,0.37406431,0.37406431
231982_at,0.374038434,0.374038434
203390_s_at,0.373972197,-0.373972197
212357_at,0.373837981,-0.373837981
236082_at,0.373814034,-0.373814034
226416_at,0.373807648,0.373807648
210999_s_at,0.373748867,-0.373748867
1555441_at,0.373745139,0.373745139
208029_s_at,0.37372405,-0.37372405
1558809_s_at,0.373693915,0.373693915
205062_x_at,0.373652899,-0.373652899
211978_x_at,0.373608987,0.373608987
219559_at,0.373601568,0.373601568
210755_at,0.373430505,0.373430505
37012_at,0.373421609,0.373421609
201433_s_at,0.37328587,0.37328587
219206_x_at,0.373256589,0.373256589
213395_at,0.373206912,-0.373206912
236274_at,0.373145078,-0.373145078
228345_at,0.373136214,0.373136214
221538_s_at,0.373133637,-0.373133637
211012_s_at,0.373087598,-0.373087598
225821_s_at,0.373087218,-0.373087218
201330_at,0.373079643,-0.373079643
1557047_at,0.373071537,-0.373071537
202684_s_at,0.373058192,-0.373058192
212017_at,0.373017481,-0.373017481
204306_s_at,0.372999372,0.372999372
207181_s_at,0.372976607,-0.372976607
228129_at,0.372904626,-0.372904626
212627_s_at,0.372886392,0.372886392
212205_at,0.372870372,0.372870372
208926_at,0.372828468,-0.372828468
1558719_s_at,0.372530421,-0.372530421
212616_at,0.372521275,-0.372521275
210784_x_at,0.37246869,0.37246869
205881_at,0.372462105,-0.372462105
228136_s_at,0.372432534,0.372432534
225913_at,0.372400835,0.372400835
235226_at,0.372398627,-0.372398627
209130_at,0.372219859,0.372219859
200889_s_at,0.372154688,0.372154688
228628_at,0.37211649,0.37211649
207937_x_at,0.372115274,-0.372115274
209497_s_at,0.372072913,-0.372072913
223743_s_at,0.372068616,-0.372068616
219363_s_at,0.372053196,0.372053196
211729_x_at,0.372033723,0.372033723
201670_s_at,0.372030082,-0.372030082
1556206_at,0.371995745,0.371995745
203938_s_at,0.371985844,-0.371985844
219027_s_at,0.371962649,-0.371962649
214938_x_at,0.371887595,0.371887595
213878_at,0.371868177,0.371868177
204510_at,0.371785979,0.371785979
228633_s_at,0.371782575,0.371782575
228164_at,0.371780915,-0.371780915
212410_at,0.371668288,0.371668288
227299_at,0.371537168,-0.371537168
209133_s_at,0.371455038,0.371455038
211982_x_at,0.371335599,0.371335599
222056_s_at,0.371334559,0.371334559
201628_s_at,0.371315905,0.371315905
218722_s_at,0.371302805,0.371302805
202077_at,0.371277709,0.371277709
1559203_s_at,0.371267466,0.371267466
226202_at,0.371253253,-0.371253253
208030_s_at,0.371253082,-0.371253082
221918_at,0.371223665,-0.371223665
1556015_a_at,0.371211085,0.371211085
202219_at,0.371210003,-0.371210003
223231_at,0.371205286,0.371205286
209205_s_at,0.371188584,0.371188584
210192_at,0.371181484,-0.371181484
226222_at,0.371180042,-0.371180042
223341_s_at,0.371135839,0.371135839
227513_s_at,0.371127926,-0.371127926
223327_x_at,0.371060787,0.371060787
208112_x_at,0.370966306,-0.370966306
205840_x_at,0.370945412,-0.370945412
203560_at,0.37087053,0.37087053
211547_s_at,0.370838248,-0.370838248
202776_at,0.370815118,-0.370815118
208991_at,0.370748853,-0.370748853
201622_at,0.370732738,0.370732738
224579_at,0.370723936,-0.370723936
201198_s_at,0.370715542,-0.370715542
44617_at,0.37065318,0.37065318
227270_at,0.370578271,0.370578271
207643_s_at,0.370515209,-0.370515209
207713_s_at,0.370498225,0.370498225
201446_s_at,0.37046382,-0.37046382
203761_at,0.370461239,0.370461239
201507_at,0.370459113,0.370459113
232588_at,0.370428446,-0.370428446
219118_at,0.370256715,0.370256715
231865_at,0.370218748,-0.370218748
228306_at,0.370207195,0.370207195
215482_s_at,0.370119741,-0.370119741
230788_at,0.370085724,0.370085724
1558334_a_at,0.370077171,0.370077171
216251_s_at,0.370015284,0.370015284
227079_at,0.36992276,-0.36992276
225988_at,0.36990763,0.36990763
212958_x_at,0.369861632,-0.369861632
224836_at,0.369829488,-0.369829488
36004_at,0.369804095,0.369804095
219692_at,0.369695011,-0.369695011
201395_at,0.369685939,-0.369685939
204074_s_at,0.36965949,0.36965949
1556987_s_at,0.369659265,0.369659265
235144_at,0.369640581,-0.369640581
228747_at,0.369580516,-0.369580516
224686_x_at,0.369507173,-0.369507173
223450_s_at,0.369393658,-0.369393658
213556_at,0.369378969,0.369378969
213275_x_at,0.369374018,0.369374018
233475_at,0.369316441,-0.369316441
207746_at,0.369300965,0.369300965
232648_at,0.369254365,-0.369254365
1561884_at,0.369170082,-0.369170082
212470_at,0.369094502,-0.369094502
229129_at,0.369019911,-0.369019911
227922_x_at,0.36897354,0.36897354
231448_at,0.368847596,0.368847596
1569496_s_at,0.368785846,0.368785846
213011_s_at,0.368756319,0.368756319
204316_at,0.368686311,-0.368686311
213199_at,0.368628626,0.368628626
219129_s_at,0.368604318,-0.368604318
201167_x_at,0.368598367,-0.368598367
222517_at,0.368584874,0.368584874
242288_s_at,0.368503545,-0.368503545
231851_at,0.368486158,-0.368486158
239281_at,0.368483072,0.368483072
239511_s_at,0.368482499,-0.368482499
205407_at,0.368456499,0.368456499
1569077_x_at,0.368399734,0.368399734
41387_r_at,0.368376947,-0.368376947
219435_at,0.36836286,0.36836286
1555830_s_at,0.368324123,-0.368324123
202832_at,0.368276147,-0.368276147
222958_s_at,0.368241455,0.368241455
224758_at,0.368216195,0.368216195
225181_at,0.368204982,-0.368204982
201899_s_at,0.368183907,0.368183907
200927_s_at,0.36810052,-0.36810052
220072_at,0.368085722,-0.368085722
202634_at,0.368081159,0.368081159
1561691_at,0.367957173,0.367957173
222680_s_at,0.367865192,0.367865192
225637_at,0.367744091,0.367744091
233997_at,0.367696926,-0.367696926
244865_at,0.367679197,-0.367679197
203836_s_at,0.367671816,0.367671816
202477_s_at,0.367632463,-0.367632463
226166_x_at,0.367631226,0.367631226
218011_at,0.367601447,0.367601447
1554827_a_at,0.367551784,0.367551784
204777_s_at,0.367538509,0.367538509
213485_s_at,0.367474333,0.367474333
202568_s_at,0.367429201,-0.367429201
218423_x_at,0.36740502,0.36740502
217931_at,0.367393424,0.367393424
1553909_x_at,0.367389088,0.367389088
215863_at,0.367223011,-0.367223011
212051_at,0.367148629,-0.367148629
201305_x_at,0.367132364,0.367132364
237299_at,0.367094189,-0.367094189
209949_at,0.366955169,0.366955169
219163_at,0.366937531,-0.366937531
226440_at,0.366917475,0.366917475
1557828_a_at,0.366909855,0.366909855
219767_s_at,0.36687043,0.36687043
212481_s_at,0.366869357,-0.366869357
235076_at,0.36686876,0.36686876
204283_at,0.366840918,0.366840918
216899_s_at,0.366809232,0.366809232
201802_at,0.366734237,0.366734237
213584_s_at,0.366625706,0.366625706
226914_at,0.366615178,0.366615178
239397_at,0.366577371,-0.366577371
223542_at,0.366551698,0.366551698
208611_s_at,0.366549445,-0.366549445
213399_x_at,0.366495014,0.366495014
226741_at,0.366469692,-0.366469692
205508_at,0.366438619,0.366438619
242439_s_at,0.366433789,-0.366433789
209790_s_at,0.36633088,-0.36633088
234312_s_at,0.366230907,0.366230907
228660_x_at,0.366219847,-0.366219847
222235_s_at,0.366190188,-0.366190188
227352_at,0.366174635,0.366174635
212487_at,0.366146213,-0.366146213
228558_at,0.366119624,0.366119624
200798_x_at,0.366066951,-0.366066951
207627_s_at,0.366012977,0.366012977
227395_at,0.36599432,0.36599432
233880_at,0.365987754,-0.365987754
227160_s_at,0.36595558,-0.36595558
224653_at,0.365941336,0.365941336
200786_at,0.365931758,-0.365931758
218739_at,0.365899279,-0.365899279
1561179_s_at,0.365885788,-0.365885788
202552_s_at,0.365863175,-0.365863175
221686_s_at,0.365645969,0.365645969
218700_s_at,0.365567106,0.365567106
228007_at,0.36543915,0.36543915
235444_at,0.365426607,-0.365426607
234464_s_at,0.365366039,0.365366039
227805_at,0.365364641,-0.365364641
218748_s_at,0.365325965,0.365325965
1552504_a_at,0.365263181,-0.365263181
232652_x_at,0.365189015,0.365189015
211886_s_at,0.36518782,0.36518782
234626_at,0.365140854,0.365140854
244547_at,0.365130723,0.365130723
206323_x_at,0.365074879,0.365074879
216491_x_at,0.365070577,-0.365070577
228795_at,0.365061103,-0.365061103
223178_s_at,0.365028044,0.365028044
236296_x_at,0.364969403,-0.364969403
239077_at,0.36492596,-0.36492596
207543_s_at,0.364910315,-0.364910315
221848_at,0.364885523,0.364885523
204936_at,0.364820719,-0.364820719
227030_at,0.364812176,0.364812176
202736_s_at,0.364795098,0.364795098
202242_at,0.364743393,0.364743393
211358_s_at,0.364741677,0.364741677
223260_s_at,0.364731249,-0.364731249
201215_at,0.364714907,-0.364714907
209759_s_at,0.364672687,0.364672687
201210_at,0.364638301,-0.364638301
218715_at,0.364635978,0.364635978
203484_at,0.364608481,0.364608481
1558421_a_at,0.364461221,-0.364461221
207240_s_at,0.364444404,0.364444404
201602_s_at,0.364229809,-0.364229809
237316_at,0.364224806,-0.364224806
229128_s_at,0.36417245,0.36417245
212424_at,0.364130761,0.364130761
213540_at,0.364114317,0.364114317
219087_at,0.36411034,0.36411034
208485_x_at,0.364108085,-0.364108085
223528_s_at,0.364049568,-0.364049568
235977_at,0.364047123,0.364047123
230134_s_at,0.364000923,0.364000923
206492_at,0.363963153,-0.363963153
203283_s_at,0.363941692,-0.363941692
228531_at,0.36393356,-0.36393356
1557633_at,0.363933462,0.363933462
212910_at,0.363863948,0.363863948
222160_at,0.363807027,-0.363807027
200019_s_at,0.36379423,-0.36379423
219972_s_at,0.363667913,-0.363667913
202833_s_at,0.363651288,0.363651288
1568814_at,0.36362556,0.36362556
236838_at,0.36362494,-0.36362494
208598_s_at,0.36356999,-0.36356999
200698_at,0.363486124,-0.363486124
35776_at,0.363448134,-0.363448134
1555095_at,0.363394664,0.363394664
208255_s_at,0.36335832,-0.36335832
213836_s_at,0.363314547,0.363314547
222627_at,0.363303119,0.363303119
228189_at,0.363255692,-0.363255692
213754_s_at,0.363216981,-0.363216981
204645_at,0.363195732,-0.363195732
206028_s_at,0.36319387,-0.36319387
216591_s_at,0.363144535,0.363144535
241799_x_at,0.363122421,0.363122421
206590_x_at,0.363111289,0.363111289
211063_s_at,0.363079782,0.363079782
236265_at,0.363068806,-0.363068806
211578_s_at,0.363067778,-0.363067778
1561130_at,0.363015741,-0.363015741
228120_at,0.362980099,-0.362980099
1558404_at,0.362976935,0.362976935
209203_s_at,0.36295493,-0.36295493
1561571_at,0.362949466,0.362949466
213574_s_at,0.362927982,-0.362927982
201376_s_at,0.362924334,-0.362924334
202317_s_at,0.362895866,-0.362895866
208814_at,0.362879454,0.362879454
223482_at,0.362864516,0.362864516
215198_s_at,0.362831963,-0.362831963
210056_at,0.362823828,-0.362823828
210313_at,0.362818512,0.362818512
206613_s_at,0.362724815,0.362724815
235484_at,0.362715096,-0.362715096
1557938_s_at,0.362647518,0.362647518
229961_x_at,0.362645599,-0.362645599
212019_at,0.362619472,-0.362619472
208690_s_at,0.362497239,-0.362497239
209276_s_at,0.362444748,0.362444748
201699_at,0.362421278,-0.362421278
208875_s_at,0.362366403,0.362366403
219659_at,0.362323881,-0.362323881
200957_s_at,0.362299039,0.362299039
211713_x_at,0.362263843,0.362263843
1559003_a_at,0.36224777,0.36224777
213483_at,0.362236492,-0.362236492
224943_at,0.36215353,-0.36215353
203041_s_at,0.361988857,0.361988857
212999_x_at,0.361965189,-0.361965189
218008_at,0.361937094,-0.361937094
222875_at,0.361926499,-0.361926499
201287_s_at,0.361880016,-0.361880016
215699_x_at,0.361860202,-0.361860202
205449_at,0.361839807,0.361839807
201605_x_at,0.361833175,0.361833175
209989_at,0.361791024,-0.361791024
227252_at,0.361775839,0.361775839
212665_at,0.361742048,-0.361742048
221000_s_at,0.361733917,-0.361733917
210236_at,0.361723438,-0.361723438
219049_at,0.361648948,0.361648948
1561254_at,0.361638901,0.361638901
203661_s_at,0.361621688,-0.361621688
209524_at,0.3615696,-0.3615696
1560431_at,0.361462349,0.361462349
211320_s_at,0.361401738,0.361401738
222650_s_at,0.361354643,-0.361354643
203738_at,0.361322613,0.361322613
233075_at,0.361276345,0.361276345
227868_at,0.361235076,-0.361235076
238823_at,0.361140571,-0.361140571
224929_at,0.3609991,0.3609991
1563632_at,0.360991217,0.360991217
225378_at,0.360866024,-0.360866024
222292_at,0.360784496,0.360784496
213981_at,0.360770117,0.360770117
210218_s_at,0.360708612,-0.360708612
1560060_s_at,0.360703623,0.360703623
226715_at,0.360702758,-0.360702758
213892_s_at,0.360699093,0.360699093
225531_at,0.360692346,-0.360692346
226792_s_at,0.360662246,0.360662246
221756_at,0.360634409,0.360634409
228870_at,0.360613395,-0.360613395
205239_at,0.360577647,-0.360577647
235780_at,0.360552069,0.360552069
210086_at,0.360516462,-0.360516462
219150_s_at,0.360455325,0.360455325
210829_s_at,0.360403866,0.360403866
200642_at,0.360308476,0.360308476
225145_at,0.360238735,-0.360238735
215489_x_at,0.360217868,-0.360217868
232055_at,0.360138643,-0.360138643
225907_at,0.360082785,0.360082785
242120_at,0.360080256,-0.360080256
215483_at,0.359989683,-0.359989683
223979_x_at,0.359988874,-0.359988874
228662_at,0.359906848,-0.359906848
212579_at,0.359776208,0.359776208
234133_s_at,0.35972331,0.35972331
226178_at,0.359715644,0.359715644
57739_at,0.359710193,0.359710193
228433_at,0.359671343,0.359671343
209140_x_at,0.359665932,0.359665932
231219_at,0.359632901,-0.359632901
1556474_a_at,0.359622617,0.359622617
1555255_a_at,0.359433473,0.359433473
214041_x_at,0.359427929,0.359427929
203860_at,0.359413917,-0.359413917
220040_x_at,0.359369446,0.359369446
228577_x_at,0.359278273,-0.359278273
211652_s_at,0.359245569,-0.359245569
222616_s_at,0.359235519,-0.359235519
218776_s_at,0.359177429,0.359177429
214829_at,0.35914953,0.35914953
205231_s_at,0.359110098,0.359110098
223128_at,0.359088468,0.359088468
220717_at,0.359067803,0.359067803
214177_s_at,0.358976205,0.358976205
227017_at,0.358930192,0.358930192
200612_s_at,0.358903155,0.358903155
212590_at,0.358898406,-0.358898406
201296_s_at,0.358883667,-0.358883667
207521_s_at,0.358820639,0.358820639
212442_s_at,0.358813212,-0.358813212
204791_at,0.358783086,-0.358783086
212393_at,0.358707197,-0.358707197
219105_x_at,0.358676734,0.358676734
208804_s_at,0.35867633,-0.35867633
220746_s_at,0.358621714,-0.358621714
217527_s_at,0.35860177,0.35860177
201061_s_at,0.358584378,0.358584378
1557867_s_at,0.358460962,0.358460962
218855_at,0.358412996,-0.358412996
224711_at,0.358376932,-0.358376932
202145_at,0.358368212,-0.358368212
229997_at,0.358345365,-0.358345365
242916_at,0.358226741,0.358226741
1556373_a_at,0.358197703,-0.358197703
201074_at,0.35818212,-0.35818212
211465_x_at,0.358124795,-0.358124795
219266_at,0.357963878,-0.357963878
213097_s_at,0.357902585,-0.357902585
209300_s_at,0.357829492,-0.357829492
225366_at,0.357783255,0.357783255
223020_at,0.357741688,0.357741688
212876_at,0.357669495,-0.357669495
209484_s_at,0.357646999,0.357646999
1552274_at,0.357495023,-0.357495023
206150_at,0.357456863,0.357456863
239670_at,0.357414134,-0.357414134
210950_s_at,0.357327661,0.357327661
202131_s_at,0.357317025,-0.357317025
221881_s_at,0.357172077,-0.357172077
219033_at,0.357100961,0.357100961
200948_at,0.357097978,-0.357097978
225875_s_at,0.357088923,0.357088923
200859_x_at,0.357015121,0.357015121
201326_at,0.356976405,0.356976405
241933_at,0.356970818,0.356970818
1565484_x_at,0.356883563,0.356883563
