	h_avg	h_train1	h_train2	h_train3	h_train4	h_train5	whole_data
222111_at	0.45977265480692625	0.45550285553439934	0.19850920632861022	0.35097820617164477	0.6469558113134655	0.6469171946865114	0.5007228647111914
222113_s_at	0.2982636558533159	0.3093549274899196	0.16861804120616383	0.40443447695388496	0.1597427064231041	0.44916812719350696	0.3505917328899375
222115_x_at	0.319747500390388	0.32027087164059376	0.2394301291752233	0.30665486708531137	0.3790729038863319	0.35330873016447967	0.3451269435729173
222116_s_at	0.4553552362974839	0.43225758735762965	0.4254468058346697	0.29304195183275306	0.6823563096374798	0.44367352682488737	0.5301282039309225
222118_at	0.22252149797547852	0.4607934208023015	0.24265872241911693	0.2587986826248275	0.05269042888044448	0.09766623515070211	0.2281454153726361
222119_s_at	0.23237434444836666	0.12492974899691954	0.2733550218669991	0.2017241467651089	0.34569885617643215	0.21616394843637368	0.23543199261571449
222122_s_at	0.24095092956391956	0.20230357792432355	0.024665787111721908	0.4552563310086698	0.2994984888404106	0.2230304629344719	0.25371337027605373
222125_s_at	0.6999267109130909	0.03441896432264233	0.9262230534674164	0.7147753750650186	0.8749252057376482	0.9492909559727294	0.7536439644091231
222127_s_at	0.6500975680048318	0.8406299946292707	0.7255305302189204	0.18721602944468985	0.6079372453633897	0.8891740403678882	0.6552665317550987
222128_at	0.27548892289314175	0.2862823158215248	0.2371068362657031	0.26159945889708247	0.0404893723946554	0.5519666310867428	0.18753617433809672
222129_at	0.7085372525305764	0.5936377615081958	0.9558738551835329	0.36911391309209624	0.8894036492761224	0.7346570835929347	0.7652876279949615
222130_s_at	0.2147982371210433	0.13759778459461205	0.34841510579421164	0.07355551143339724	0.23268868025967118	0.28173410352332434	0.15560787320626002
222131_x_at	0.2735878677866103	0.22204132896975684	0.5072207965409915	0.028522205227858484	0.23436079630555895	0.37579421188888595	0.301680855063167
222132_s_at	0.1616034028194624	0.04026072623852254	0.22207890345967202	0.26618959803097647	0.13876855662539003	0.1407192297427508	0.1607463194886938
222133_s_at	0.17482034629852627	0.09678091678276703	0.15925757332627055	0.16320711579412173	0.054586898325433994	0.400269227264038	0.04152440237435414
222138_s_at	0.7838885784228871	0.623155946924306	1.1485360211045865	0.48701339942201594	0.7175055681202175	0.9432319565433095	0.8613444295825536
222139_at	0.4106237412180274	0.20437288558694713	0.4585944910745105	0.6046421360494718	0.30716907422805284	0.4783401191511546	0.3611870169943827
222142_at	0.4902641974287333	0.9143109552909483	0.04193200337033021	0.4551856584681645	0.7387077767410681	0.30118459327315494	0.5141834481197227
222143_s_at	0.20931291606541888	0.3984179647445159	0.015738764966304507	0.2831635938699112	0.19971167144663762	0.14953258529972527	0.19369839692763655
222146_s_at	0.7569994737626367	0.2365344439305058	1.3721116078798439	0.568323368265944	1.1212128233958027	0.4868151253410866	0.7692240793734547
222147_s_at	0.5527760177375515	0.23558450801256056	0.6754111589907954	0.5965257395828283	0.5785658071389654	0.6777928749626079	0.6416637354439108
222148_s_at	0.19647561598518673	0.14227303751934028	0.2797353614099535	0.05801210079278894	0.252258236562614	0.25009934364123687	0.18597946730872694
222150_s_at	0.2292412139490147	0.27083673780856343	0.12439864629408297	0.5133296739097647	0.053399537247167686	0.18424147448549455	0.14759525656633343
222151_s_at	0.3295419340574764	0.4060123358048519	0.46061831772238004	0.1725311951030612	0.22384490200866938	0.3847029196484194	0.33323652051278574
222152_at	0.6881429247528872	0.6468341522440474	0.7461915868735546	0.5701967339134875	0.5873566856731242	0.8901354650602222	0.7675646735801938
222154_s_at	0.369582128043472	0.23413467119547288	0.42536358384401385	0.8845238209476146	0.21602623789551967	0.08786232633473921	0.17453289868496108
222155_s_at	0.331167371672523	0.3261846670918449	0.5117263732378144	0.03120955780463664	0.5493631592730089	0.23735310095531015	0.3412108707302914
222157_s_at	0.1948905470343823	0.15432863632289656	0.25359939326980174	0.06915762702701568	0.3328097513054798	0.16455732724671768	0.15904071688281482
222158_s_at	0.36003356261261493	0.2467006884888169	0.05564254295853421	0.6872376353037343	0.5123364745519693	0.29825047176002006	0.37705590658547994
222160_at	0.18360554190141484	0.1671775002407861	0.29707421772269194	0.026012114630669672	0.009649591593746568	0.41811428531918	0.12404537954390199
222162_s_at	1.1607127949472436	0.23639426324858195	1.4719425979086416	1.5156244736915427	1.2106109643593217	1.368991675528129	1.3082433342290618
222163_s_at	0.20869997310229368	0.22096595248748999	0.27689386658818144	0.17161371979564513	0.26517638471170496	0.10884994192844696	0.262754567685321
222164_at	0.3334866191790386	0.5338104359913209	0.015719698347738814	0.48314859203129606	0.4211184403139902	0.21363592921084706	0.3837821311591106
222165_x_at	0.1894574728552381	0.1984884770150045	0.2457216474018281	0.20793259888623022	0.18069861811943536	0.1144460228536923	0.18575298036670984
222175_s_at	0.21821135837232114	0.19316054913927172	0.09488767933634723	0.25850383723605336	0.33660116815800056	0.20790355799193286	0.20132267180009106
222182_s_at	0.2875828289713274	0.3416647122964287	0.5361263636374181	0.16861960344239535	0.2399328306124134	0.1515706348679814	0.3415676045219852
222183_x_at	0.5634922690474837	0.9086575055602496	0.474970059392176	0.33604783461032095	0.5025609080828787	0.5952250375917938	0.581906581163354
222184_at	0.49496105383972056	0.3109184049041915	0.466046873153544	0.6537179761960156	0.590394789211242	0.45372722573360996	0.5328201720795205
222187_x_at	0.22301764202471758	0.49046752347922334	0.15905834652008297	0.1586189461065317	0.22383854195406713	0.08310485206368282	0.18931617595280592
222190_s_at	0.5882713314240265	0.34171988620473653	0.5868105249000846	0.4350050655823839	0.7053743168041156	0.8724468636288124	0.646467498498582
222192_s_at	0.20569123061037559	0.25098093978446523	0.09689841242951117	0.3022386364348611	0.2668733515633178	0.1114648128397226	0.23687672106459018
222193_at	0.3182929693088953	0.6551682122919555	0.18261526183220317	0.2275176761182185	0.4149274668252518	0.11123622947684723	0.34795527377149577
222195_s_at	0.6047429410352562	0.40378055633843823	0.7555362936937922	0.6585104419676712	0.378900354904702	0.8269870582716778	0.6720869263552873
222199_s_at	0.22737489523133228	0.6509515158081367	0.03777713352848572	0.20054918338796976	0.1393166085268709	0.1082800349051983	0.19770180553173966
222200_s_at	0.22416263429443228	0.34926140229935154	0.2714982246946713	0.02443893017751137	0.16696080199558333	0.30865381230504385	0.11245890657696417
222201_s_at	0.28032553697382545	0.3038544168584551	0.23814387211307927	0.3072405320404567	0.09040564790223474	0.46198321595490166	0.15281240771440613
222204_s_at	0.23384683125294892	0.3579969020338101	0.35236260229684474	0.20237780898263105	0.19403172245143116	0.06246512050002756	0.05445011556723511
222206_s_at	0.47290538856226283	0.2766740696282173	0.4210502590968095	0.6489205564815395	0.402871297924028	0.6150107596807197	0.5151083954228602
222209_s_at	0.21358917723740287	0.20729468036385135	0.2774450827014118	0.35782970735736513	0.05635948817735306	0.1690169275870331	0.13489572168446623
222212_s_at	0.11309072200743295	0.13692692114021754	0.09046290086369985	0.14226291754348952	0.18365513378663545	0.01214573670312233	0.07730608981966437
222216_s_at	0.2813621695000793	0.2870373512444684	0.3423391179668959	0.37513497346211905	0.3294434066369706	0.07285599818994282	0.28203587275031944
222217_s_at	0.22275251982340913	0.03657280438639147	0.4265620802172762	0.05335927065637763	0.16409582790794958	0.4331726159490508	0.2140380968749596
222218_s_at	0.4360158914572686	0.5097957969172243	0.4354096382571632	0.4784149290882479	0.293697270677094	0.46276182234661406	0.48612295260596905
222219_s_at	0.11356091769564672	0.09912213801707345	0.09081799080131701	0.2790967225423508	0.07871543261106609	0.020052304506426227	0.06921583008757987
222221_x_at	0.34813000620602336	0.24000669432634547	0.10069656937981923	0.15120163188180802	0.5873300308207475	0.6614151046213966	0.33609106587057536
222225_at	0.3086002151454136	0.2018793244306223	0.41545742362216936	0.1271672950011303	0.33672843840268296	0.461768594270463	0.33969091467646567
222228_s_at	0.3805787792488643	0.36201748828823777	0.5449334534146631	0.27564675623703183	0.27589211432526467	0.44440408397912423	0.42600374865290924
222230_s_at	0.38078243147328217	0.7769856492883375	0.4415344309894464	0.037155557958603154	0.24274872225228808	0.4054877968777358	0.3696033314231059
222231_s_at	0.4862791027063043	0.6914888895502453	0.4678886676068066	0.30974034531436784	0.42964064052289197	0.5326369705372097	0.49960601090430207
222233_s_at	0.7080436359050902	0.9792385997398506	0.6702806006537756	0.4065437437759243	0.43923453434314674	1.0449207010127544	0.75120273404145
222235_s_at	0.14904395949285176	0.036756747325039925	0.31308437676338535	0.028984886121425055	0.27844692672220134	0.08794686053220711	0.13389581805913153
222236_s_at	0.09447485561875799	0.27499359610832796	0.06067906015634224	0.045546001272870194	0.04261842857829748	0.04853719197795216	0.04221330188660122
222238_s_at	0.26871684927094996	0.01590364772819491	0.5888105172928548	0.10504635846213947	0.14476747420735084	0.4890562486642099	0.2090147620224116
222239_s_at	0.4336662382335924	0.3816130832263426	0.3364443162198014	0.48878144747532537	0.4105960858414996	0.5508962584049932	0.5039052058946947
222240_s_at	0.1629367924267457	0.3186669374995893	0.09731977101169584	0.17405215250691206	0.12414726347289229	0.10049783764263902	0.025923069856411896
222243_s_at	0.5115005600223675	0.5942291463863821	0.6011019759441182	0.5773877813994506	0.19652625770010715	0.5882576386817797	0.5657336302747967
222244_s_at	0.4846738842058741	0.29991317447193167	0.5122400201969106	0.42472165094648984	0.3805176728138215	0.8059769026002166	0.5331667845998657
222245_s_at	0.12837910142230774	0.26390813081521297	0.0484793063475559	0.11684097774980863	0.18866998484237346	0.02399710735658779	0.02904290899056498
222250_s_at	0.3848961387096316	0.3674631655112979	0.48257131626089383	0.4109754008891822	0.17146664883989524	0.49200416204688896	0.40596025993233287
222251_s_at	0.3773408399736974	0.23240399861251237	0.6256482794497825	0.2675483613308417	0.44866459850987267	0.31243896196547777	0.4569337270688803
222252_x_at	0.18849344594884238	0.1546300314416975	0.1276916570018972	0.31546752950940044	0.06257028839903099	0.2821077233921858	0.11683316482121905
222253_s_at	0.5076703130221734	0.585115032883091	0.35976423526657414	0.5593832292088995	0.4769909679902819	0.55709809976202	0.517823417501889
222262_s_at	0.10025996322878446	0.0890096701505491	0.06701807792328851	0.2539336541603447	0.0044333381584096485	0.08690507575133036	0.07541190320232655
222263_at	0.3416043324705097	0.23205199231526988	0.6240692877512288	0.025739083695861524	0.3598449133319075	0.4663163852582809	0.3860381031640067
222264_at	0.1536214673350853	0.16178655181657656	0.05082469744997278	0.2231581455983051	0.3096325899649679	0.02270535184560414	0.0018480571775496553
222265_at	0.20333129423868165	0.016591685117915034	0.28834803450406554	0.3489684961204241	0.05582260993646383	0.3069256455145398	0.19720677460924446
222270_at	0.2681528805325275	0.027260742149321213	0.32455427851207375	0.0553342128139353	0.5291662013002284	0.4044489678870789	0.2852172812812055
222273_at	0.313846246037107	0.43453612601104286	0.1880248896524982	0.21036213735464407	0.3715628679753432	0.3647452091920065	0.33839606750467344
222275_at	0.2989585824226214	0.13288411536747025	0.2977625634907085	0.08167607838708368	0.5821615666602081	0.40030858820763654	0.3351329626784537
222279_at	0.5929315015538943	0.6066294068486553	0.7490685143278909	0.541374276973822	0.380297361645492	0.6872879479736111	0.6296919921243753
222280_at	0.23690277302790713	0.0474117931548572	0.2705421606319398	0.0026231752476192473	0.39125539975852786	0.47268133634659165	0.25649453698879454
222292_at	0.24951900126816237	0.18064496888203932	0.14707977729523353	0.7246314555329564	0.17283544471999637	0.022403359910586087	0.25335604196793715
222294_s_at	0.36378579553804824	0.45236350329682484	0.7380096251711549	0.03130480471755978	0.23800194639550476	0.3592490981091971	0.37589310104039997
222297_x_at	0.1381895731273906	0.1325808959475734	0.25228500771612256	0.15467242225596586	0.01890613942956724	0.1325034002877239	0.11811639328730887
222304_x_at	0.18435001445066085	0.35694520242879035	0.050971360270852285	0.20534162207865328	0.2009688958883234	0.10752299158668491	0.19705365351043364
222307_at	0.5419497881079568	0.3926552484887909	0.7033271174334207	0.50240605419767	0.5706673843880582	0.5406931360318443	0.5824687931038379
222309_at	0.2571101864004531	0.6054985764219465	0.2057239848313333	0.1066252300909801	0.032954528092204505	0.3347486125658011	0.013450663108924066
222310_at	0.4051243301792957	0.4603965797392972	0.4874239500121691	0.24985395090016463	0.18337878360151388	0.6445683866433336	0.44618400834755195
222311_s_at	0.22295631991891174	0.1833911713279901	0.2232234949661362	0.19360202874952534	0.014249473695505258	0.500315430855402	0.25065598361878044
222315_at	0.3382787648874135	0.20180506405178159	0.75526189720757	0.22872299076524324	0.42419820436497124	0.0814056680475015	0.3336246190239041
222317_at	0.741434416340977	0.5952566848512166	0.8017557655429324	0.9753499868412997	0.849245276324433	0.48556436814500364	0.842422750744131
222333_at	0.18071889512867884	0.12504312451858224	0.32703984211387155	0.2055435904570606	0.0780074320353522	0.1679604865185276	0.22496837118823798
222349_x_at	0.311281028679499	0.1150371507241764	0.40941444529697274	0.4180491524361314	0.02111323482554303	0.5927911601146713	0.3386869570569432
222352_at	0.16550806004579352	0.08374122548574264	0.4357195735894518	0.13771865196628885	0.13244404274850116	0.03791680643898312	0.006886903307754982
222357_at	0.3446150592369017	0.26997553068088054	0.1860222182560204	0.784639435457725	0.24342618982638767	0.2390119219634953	0.2808360617997185
222369_at	0.2515918794428048	0.40433188512591667	0.10949788313193527	0.05345452438730588	0.4303468548318067	0.2603282497370595	0.25780144588625836
222377_at	0.11427804289071393	0.07232828832547428	0.09374343910312376	0.21130113960086264	0.16715250598679027	0.026864841437318748	0.11775550072589676
222380_s_at	0.20650258098642804	0.31107663559332766	0.027022601512687906	0.46265430931616	0.11201735854045555	0.11974199996950914	0.018312358989929157
222385_x_at	0.22122790808102089	0.03459013587773088	0.37257603626402036	0.23928016702101546	0.09039396321351517	0.3692992380288227	0.26183145194018215
222386_s_at	0.7368351175078698	0.7759833680637228	0.8380905790063878	0.6025317900406649	0.6758106078769804	0.7917592425515928	0.7888769109357738
222387_s_at	0.33939764819585744	0.4684304457240914	0.29726608095354345	0.3822492038975105	0.5238306176499969	0.025211892754144906	0.3730495809409643
222388_s_at	0.1633581990853644	0.12117397553920341	0.19071912108799424	0.12626156970439203	0.23959691919439763	0.13903940990083458	0.009870351559343779
222389_s_at	0.35792043453270966	0.13487233807958615	0.5818075497987937	0.158569312981662	0.5179536460562942	0.39639932574721215	0.4354186725210539
222390_at	0.38646540815753516	0.0214451814337035	0.6734547171440345	0.30589143282801434	0.5274796753007382	0.4040560340811851	0.48492420976942036
222391_at	0.2115441159028757	0.0957989486533166	0.03645298640202319	0.43887329536199715	0.3402576052811077	0.1463377438159338	0.027267561866076734
222393_s_at	0.34956721145242875	0.15338659940737384	0.5419783810480673	0.2386124835715584	0.33066308691296276	0.48319550632218156	0.42168375251334805
222394_at	0.4393609704136917	0.2531309959723383	0.45081099259754737	0.30841309302548714	0.29626433749347253	0.8881854329796134	0.4615896786734223
222395_s_at	0.3238507502730733	0.09108023050483792	0.6546573308756551	0.3550576564267891	0.08486067931520239	0.4335978542428817	0.3958437031652745
222396_at	0.38587586995259915	0.12796378253475518	0.24044467308105807	0.6231262335251155	0.6374981286371781	0.30034653198488853	0.4078922522602024
222398_s_at	0.30166286988324903	0.43921918555292994	0.05866615006079209	0.4195940405406009	0.3622072836039177	0.22862768965800465	0.25020305784511476
222399_s_at	0.6035643562084645	0.4372353092845569	0.6810678429627589	0.7761070599590507	0.3501471419573632	0.7732644268785925	0.7098384806763967
222400_s_at	1.1424937162458733	0.9417799113331033	1.3818122944640694	1.0892448142558948	1.115084813464081	1.1845467477122187	1.2613778800134867
222401_s_at	0.14062750224337037	0.06801861344601393	0.12541064139763886	0.1105732594790418	0.14528667014561986	0.25384832674853736	0.13098353195470677
222402_at	0.18106653797332245	0.09465321758438983	0.27748511669390863	0.1003929485606435	0.19771193594272166	0.2350894710849487	0.011553694861957994
222403_at	0.4664775415217358	0.35512307778341734	0.6639816406291701	0.2775265771875987	0.601498134831932	0.4342582771765607	0.49150421382287834
222404_x_at	0.45798560310299646	0.32906505546789083	0.27457654940004655	0.802017167644792	0.49645968452120565	0.3878095584810474	0.475104417292615
222405_at	0.7034133960728033	0.47278533386211297	0.5626636001999497	1.1948396518949436	0.6265810300552146	0.6601973643517953	0.7480591452516103
222406_s_at	0.21113254022187128	0.092973331967591	0.12820762747227868	0.1614221347152504	0.07843488465255724	0.5946247223016792	0.26508490876426316
222407_s_at	0.1701004109350304	0.01733466481038375	0.17094951308531664	0.09846538029211123	0.36884940100261887	0.1949030954847214	0.19621683245814323
222408_s_at	0.3743139664481775	0.6688877792695479	0.46403837704673023	0.026194546872773478	0.40010908513032345	0.31234004392151243	0.3863189085725629
222409_at	0.3173564105191753	0.14036891485045128	0.02519353492270807	0.5147639887039724	0.5778859277297553	0.32856968638898926	0.06285549726608393
222410_s_at	0.396389899501498	0.7484081374047107	0.4954811460097746	0.07221273237645519	0.3119891743170215	0.35385830739952806	0.4014010516501283
222411_s_at	0.2817158881890346	0.2856778536620259	0.35530104606482454	0.2418757516440425	0.09150196279965611	0.434222826774624	0.03320089582448364
222412_s_at	0.20281955633058554	0.16204779232439115	0.014317606133609502	0.33956591369332095	0.06731178691718116	0.4308546825844249	0.14432524376616132
222413_s_at	0.3466628403118317	0.32802509921249945	0.5509386030092923	0.14512029787575795	0.2832793954068347	0.42595080605477403	0.4077909462306674
222414_at	0.5553105079573636	0.3050430482130824	0.8016210485024691	0.3794875146809466	0.6619926161097479	0.628408312280572	0.6655153031528767
222415_at	0.3039816425543501	0.11976539486180791	0.5494489430756629	0.13759839627489978	0.3285829927842598	0.3845124857751202	0.31704659073654806
222416_at	0.9757140822653734	0.7163690536433267	1.1764307155390732	0.9142074818061966	0.8166373728392622	1.2549257874990076	1.049267391286152
222417_s_at	0.5582594527327867	0.12410257795527242	0.3820173712030457	1.0610285557203378	0.6375441752701863	0.5866045835150908	0.5771524988740835
222418_s_at	0.12584531459222018	0.07519269600074875	0.040461502408093916	0.19012264854819788	0.03493636297093387	0.28851336303312647	0.1098776742806417
222419_x_at	0.4480508873300705	0.5820976137383618	0.4414002037548387	0.19999658822621255	0.46664818412766956	0.55011184680327	0.4991382149332431
222420_s_at	0.4762738580446625	0.05879950259157998	0.7706006690474052	0.39303340757582966	0.2713331553790285	0.887602555629469	0.5669795577869
222421_at	0.5921837908669444	0.22933183651632505	0.8191980690209169	0.5581981920211557	0.5360803017962423	0.8181105549800818	0.590623282441362
222422_s_at	0.47560122267076155	0.5189414041206168	0.5617820101859079	0.4518168732411424	0.40351888545189174	0.4419469403542487	0.5406837049292363
222423_at	0.4575754913430794	0.5903837120713239	0.5283944499635808	0.4048173001124488	0.2390679133208681	0.5252140812471752	0.5040050933670811
222424_s_at	0.77117588433333	0.6428078436146794	0.737506989569069	0.9888135985594115	0.75141056228897	0.7353404276345198	0.8638983599224056
222425_s_at	0.14872545336796877	0.209783302252483	0.29150451569515456	0.0807942958893368	0.13456754878570673	0.02697760421716262	0.15132395876323462
222426_at	0.3311918040971865	0.337475420076896	0.4938174941553659	0.17960429414135398	0.33195240744975196	0.313109404662565	0.2584690926289138
222427_s_at	0.6976005609330278	0.6260698745723664	0.915423202032004	0.4403864406594044	0.5700112371844177	0.9361120502169468	0.7494618973871292
222428_s_at	0.8894507629944451	0.8754454375730211	1.0330198441503964	0.5462718730289876	0.8376512558910841	1.154865404328736	0.9666198153271399
222430_s_at	0.34799262881725956	0.3339492142660214	0.27542602217615	0.3894101550470694	0.4533113007671668	0.28786645182989046	0.3682474456249195
222431_at	0.44624963911739374	0.5151878727971768	0.38872561228848973	0.4269855592473788	0.2174746033305377	0.6828745479233856	0.4698810065097016
222432_s_at	0.2543774567705375	0.18019486412419744	0.37009688260123813	0.24621338535164047	0.1161281528439553	0.3592539989316561	0.14451409098965573
222433_at	0.25539399505706845	0.24174236952031652	0.5803661560966071	0.218771137620078	0.06262451202256969	0.17346580002577086	0.1955438797589236
222435_s_at	0.2001866645756712	0.4753885671617944	0.025582985248785092	0.27266741846332876	0.00023371178754050674	0.22706064021690725	0.0027257751491964934
222438_at	0.18997989056298561	0.1840701207628649	0.09017454134185914	0.1770337972343259	0.07388520493848115	0.4247357885373969	0.14598667108771088
222439_s_at	0.537698836197736	0.5488775180147683	0.9463339606409482	0.18973310783544037	0.38087544328184497	0.6226741512156779	0.6187708509420509
222440_s_at	0.29027389253943026	0.15187639824360677	0.3543711951176778	0.14199332890657396	0.4748440983292722	0.32828444210002067	0.35040511787737366
222441_x_at	0.16913374601818887	0.21479879860430315	0.1171912103444527	0.2929461109894016	0.04239545687588201	0.17833715327690494	0.13469879549797117
222442_s_at	0.7637415607526158	0.3817773445890263	0.8980687175468884	0.6606636010588844	0.7112187213643381	1.1669794192039415	0.8837011974876472
222443_s_at	0.22584326143500766	0.058616227649399444	0.5809391695683095	0.0054783206492540135	0.1840395761161045	0.3001430131919709	0.266703279890672
222444_at	0.3729450611436665	0.8002431900430286	0.33161436981069164	0.08595435211918619	0.1893069062732511	0.4576064874721751	0.41695523746931773
222445_at	0.2400248996049658	0.3459928721953686	0.13889821464690943	0.03147764092246515	0.17623761710304744	0.5075181531570384	0.22862948604127334
222447_at	0.18677096527735104	0.21919328660878004	0.11083841700461129	0.15328237571933698	0.07552549188545171	0.3750152551685753	0.17565474073167048
222448_s_at	0.5952369944579754	0.8241003871877962	0.7452615461366972	0.3158648769524746	0.6104160090391149	0.4805421529737943	0.6330747478533175
222449_at	0.49399078673904295	0.42461123377498167	0.6863245936464175	0.08370821100767273	0.8387131141623666	0.43659678110377603	0.5581389404306206
222450_at	0.5961533688077789	0.3928079914847565	0.7842142372300093	0.33085630909548575	0.8558606882390205	0.6170276179896222	0.6788263842033287
222451_s_at	0.42916352982337136	0.559716900659483	0.34850419139902683	0.44144068204963083	0.3324997178303654	0.4636561571783505	0.4708239935734682
222452_s_at	0.17869561607661497	0.08706710978847476	0.1695222717252416	0.04169381957402199	0.3151023124270834	0.2800925668682532	0.1813265222613083
222458_s_at	0.25747057256440564	0.25921648358452615	0.30533388485926516	0.1924126691375705	0.2343021135374618	0.2960877117032044	0.014995307467741534
222459_at	0.13845055810821907	0.07873219199699551	0.18865753019810705	0.09983149974761661	0.0977584311891206	0.22727313740925564	0.11641379726580664
222460_s_at	0.32660163293966227	0.3439762417468759	0.45325885465943533	0.015038342643575578	0.3662679555141473	0.4544667701342773	0.33853537118128474
222462_s_at	0.22236162268965787	0.5325935470707974	0.24528708162432422	0.07834097875852013	0.04236284238302753	0.21322366361162007	0.2296568977012784
222463_s_at	0.13521365217855602	0.30712618819895243	0.006556747307568958	0.2266653224610938	0.0631334420230671	0.07258656090209774	0.04865570779050333
222464_s_at	0.24155591000984905	0.6493403957429931	0.22990115375669434	0.0311606678448048	0.12409266686472348	0.17328466584002955	0.14392824721063852
222465_at	0.6050260673743828	0.8271659538651931	0.6020286539693938	0.6175322256444521	0.6665688787870433	0.3118346246058315	0.6428490861750764
222466_s_at	0.1811192134785023	0.42082987823954976	0.10423801609592274	0.22191241737022213	0.046444766824438474	0.11217098886237836	0.12728930147433815
222467_s_at	0.2177029965679244	0.003403447899858395	0.31543246372999295	0.1859529311689253	0.36246558508115795	0.2212605549596876	0.2883928276727107
222468_at	0.2797678221722533	0.14466017993155747	0.2975888246821592	0.13735929750884068	0.36531727357867816	0.453913535160031	0.23952028697475783
222471_s_at	0.1689650072803754	0.12714147955340188	0.22550989574261823	0.05198796981476152	0.25232994306295325	0.18785574822814227	0.16718973552549082
222472_at	0.048537007422325126	0.04752193364413067	0.10056764006072608	0.025302541281041833	0.0649157576595589	0.004377164466168158	0.0773717726999561
222473_s_at	0.26336704253633825	0.47420476038632037	0.051192145222654556	0.3231038479869131	0.09591221195063535	0.37242224713516786	0.2583366980682078
222474_s_at	0.24774529589049804	0.23892031892838736	0.43194667847503276	0.2707941880537974	0.233796331591762	0.06326896240351045	0.09990414460883085
222475_at	0.16648851498903297	0.25327327852033094	0.2767144425599421	0.0961389318018703	0.17135337298438882	0.03496254907863267	0.12386940258886442
222476_at	0.34094979595179786	0.10271913703351931	0.47563744020087234	0.3243478376920757	0.5847261054303627	0.21731845940215933	0.3800886074180612
222477_s_at	0.8546973080671613	0.4604474450320201	1.0020588072101373	0.7928440745896467	0.8129150582792439	1.2052211552247585	0.9408350041729139
222478_at	0.550012194817893	0.6009672820762785	0.5006414570491244	0.17586174920591324	0.6576842103162964	0.8149062754418525	0.5782029347988712
222479_s_at	0.37073707820414203	0.6903593745137111	0.0562113720354891	0.5573388286696443	0.42416003425119864	0.12561578155066688	0.3344492467248791
222481_at	0.2264721619383633	0.2203058502149659	0.1536352487236327	0.13992020554294132	0.2566735171915437	0.36182598801873284	0.003013914362590845
222482_at	0.5033373987289853	0.6111598458030074	0.34904846406968537	0.3843359875100115	0.7565426907342049	0.4156000055280173	0.5751401199726425
222483_at	0.1576071332366066	0.19731825325222782	0.18390126615896185	0.04520609069745755	0.21106977851446215	0.15054027755992366	0.0025870777446018785
222485_at	0.1995180872372217	0.4731916011850957	0.04343801290708185	0.030841725193820765	0.23713037079065682	0.2129887261094534	0.20479791965981686
222487_s_at	0.470990540513445	0.4941477047679334	0.4235512817962448	0.3217420883956352	0.7722620305833119	0.3432495970241002	0.5179434995638565
222488_s_at	0.39253926757341456	0.4390066972150167	0.5628338726168104	0.03813126396094922	0.6838055617516869	0.23891894232260935	0.4323144405659314
222489_s_at	0.7316412908032739	0.5930242320955197	0.7692528914571559	0.6418290702226248	0.8290718142218558	0.8250284460192137	0.801417463515612
222492_at	0.1627717078282251	0.15219528094210924	0.10518351292689089	0.04075118204183849	0.3805681981369995	0.13516036509328722	0.1260748120314804
222493_s_at	0.6043466897490037	0.5837956722068041	0.802015478990366	0.34427505674910397	0.5340572198955286	0.7575900209032161	0.6865985360970761
222494_at	0.1698946282342802	0.08444220339571817	0.09765875772971468	0.5184804460996234	0.03155658808658008	0.11733514585976454	0.14686936563078695
222495_at	0.2218128583687336	0.507814680901751	0.013836760332285668	0.23076745989724123	0.31298947409335803	0.043655916619031926	0.19617753453841752
222496_s_at	0.2644631983357758	0.19060336672970757	0.044263524798762534	0.5313329767523887	0.373678697870519	0.18243742552750145	0.02427136535377551
222497_x_at	0.19124669504123465	0.5630762971171305	0.05481623702992115	0.06273581621694026	0.1409950156043202	0.1346101092378612	0.06089621539435015
222498_at	0.36068258157953814	0.05772237031634562	0.12882879339193673	0.7538123844583702	0.5213296794798211	0.341719680251217	0.4055900712207403
222499_at	0.3167668905829737	0.1916175343368193	0.14560736118952883	0.47841613314751447	0.36064270924642305	0.4075507149945828	0.3674113187327956
222500_at	0.37765474384975917	0.5375680814808173	0.25739039780991746	0.6022141058853938	0.15695992728372168	0.3341412067889458	0.44937126462194166
222501_s_at	0.17161944106023802	0.164821508699617	0.19453505758519993	0.07285477871811792	0.24310961593408742	0.18277624436416778	0.06297118447086311
222502_s_at	0.2170015150136127	0.44014210830689543	0.2708186328379066	0.03470415159539648	0.2177038618977197	0.12163882043014523	0.21506523042354989
222503_s_at	0.4377980727521805	0.5537391846366714	0.4263148328461809	0.3644359520849189	0.47966961207465275	0.3648307821184791	0.29927627106211147
222504_s_at	0.2208406479535351	0.0947133493444073	0.4661684207764852	0.04485344547395398	0.3965682096062974	0.10189981456653173	0.24432441070088484
222507_s_at	0.3343707918504607	0.1867979996928736	0.2972497548406886	0.4886791980498222	0.17495291867191376	0.5241740879970054	0.41529043393950676
222508_s_at	0.06752048866120566	0.04214743274736975	0.08004949377818114	0.1790756728727968	0.02543884721057108	0.01089099669710949	0.04409889440867125
222510_s_at	0.24505327009864372	0.06961243977059645	0.19158084333501088	0.17900459745771274	0.31567002961259166	0.46939844031730693	0.2712048631212176
222511_x_at	0.1460434041259307	0.09442496618206976	0.2309157466095623	0.060308532537416984	0.118885156659472	0.22568261864113234	0.08472446661082692
